quizzes,solutions
910020300800069027070004006400703001000046005300000690620005170130800400090000052,916527348843169527572384916469753281281946735357218694628495173135872469794631852
800000300430600920006002075005060003069074080200000640004501008010027400020300019,852719364437685921196432875745268193369174582281953647674591238913827456528346719
015040092300001000407650000000970400000800769006015003790004820052700006080530010,815347692369281574427659138238976451541823769976415283793164825152798346684532917
002089051060204070800001003070540200103007900040100030080060007009300540720900000,432789651561234879897651423976543218153827964248196735385462197619378542724915386
000801057090000200080790601806240000009000500005370016000064030071002400200530098,643821957197456283582793641816245379739618524425379816958164732371982465264537198
000005070004030068703902005940510003102004000805070090000420017007003900620180000,261845379594731268783962145946518723172394856835276491358429617417653982629187534
095032004100070050040050100010200603900004700708600020402009317000500260860003500,695132874183476952247958136514287693926314785738695421452869317379541268861723549
020860050370020106001000904000032600200004805054700010503008090090600700008910000,429861357375429186681357924817532649236194875954786213563278491192645738748913562
080632570090700026000050400300060004209800051005400300460000138007201900000080700,184632579593714826726958413378165294249873651615429387462597138837241965951386742
017004053008090100940020600050600307300107800800059020000000710630000204009408000,217864953568793142943521678154682397392147865876359421485236719631975284729418536
465007000070006012000084500080760300002890006700030095000240089109000200300010070,465127938873956412291384567984765321532891746716432895657243189149678253328519674
002900314510000900000700620100003000030094800958610007704050106800060000000240059,672985314513426978489731625146873592237594861958612437724359186895167243361248759
000901800020005064090020703805002001230060070604070002001000036450003209000849050,746931825123785964598426713875392641239164578614578392981257436457613289362849157
000109700004820001509604300001000504070036802300008670400005060850000290023007000,238159746764823951519674328681792534975436812342518679497285163856341297123967485
057810204003000590400032061005901006200000000010760050300100407004290003860070000,657819234123647598489532761735921846246385179918764352392156487574298613861473925
000070082500000901001208040270000000106009300008704210637100005000490030900506008,463971582582643971791258643279315864146829357358764219637182495825497136914536728
070940006680007243020000010005069800803100900040053000100208057002000360430075000,371942586689517243524386719215769834863124975947853621196238457752491368438675192
980002070060097003100400600005300920070046080002009304200000100001003046090058700,983612475564897213127435698645381927379246581812579364238764159751923846496158732
000093010064800907000704005042000508910500000006070032000601070030028400085000209,578293614364815927291764385742136598913582746856479132429651873637928451185347269
000005000270380900951070020000047003309500001410908056000006080168020004002003700,834295617276381945951674328625147893389562471417938256793456182168729534542813769
000400085750160400903000602002309540100200009000058070000970320006030000087001060,621493785758162493943785612872319546165247839439658271514976328296834157387521964
065070300200500008000094007800069010907300004042710005001600083580020000304100590,465871329279536148138294657853469712917352864642718935791645283586923471324187596
201004060050708900079560000034001709905040001060000030000203108710090005002080400,281934567653718942479562813834621759925347681167859234546273198718496325392185476
638000000000000805014006020703001280000062079020300400007895000192047030405010007,638529714279134865514786923743951286851462379926378451367895142192647538485213697
009000000603204000840070069901030450000000870200008096400089300750006001002001005,129865734673294518845173269981637452564912873237458196416589327758326941392741685
501040302400090750000300000079006020010000084648001900000057000083200570002609801,591748362436192758827365419379486125215973684648521937164857293983214576752639841
094580003150006080000002070008000001063704290000200036001830500600009300027405009,794581623152376984836942175278693451563714298419258736941837562685129347327465819
008619000000030402009025100500060000040800500107004023001907030730001065052000801,428619357615738492379425186593162748246873519187594623861957234734281965952346871
100260039370005000500904010210008740006040005090010002780000400003001028004053600,148267539379185264562934817215398746836742195497516382781629453653471928924853671
091805400506700082230000000020001647000000500815040000007069800300004956100250000,791825463546793182238416795923581647674932518815647239457369821382174956169258374
920300008000000100703004052690002701040070060100085043006001007007200500000800314,921356478564728139783914652695432781348179265172685943436591827817243596259867314
470006032950008400002900800000051700830240010560070209094305000020000006300100070,478516932953728461612934857249651783837249615561873249794365128125487396386192574
504600109700040200003078050009860000030007008600025491020003705900001806010000000,584632179761549283293178654159864327432917568678325491826493715947251836315786942
060710003100200490524090080900000002637005000012380070350009600000030804008107500,869714253173258496524693781985471362637925148412386975351849627796532814248167539
300080540090002806150700030004600000020530170030098005200001309806900000000870604,362189547497352816158746932584617293629534178731298465275461389846923751913875624
206043000001000800407560001800430950000827600013000000034700060000980704070000295,286143579351279846497568321862431957549827613713695482934752168125986734678314295
065090021000005800304700009710902500056108407000600080080024900970000000003000216,865493721197265834324781659718942563256138497439657182681324975972516348543879216
030920085054006002008000000000007000012460307096010800821070040600340900000850701,137924685954786132268135479483597216512468397796213854821679543675341928349852761
500710004000008200908020005003057016040902000670000800127030090080006540006180030,562713984714598263938624175293857416841962357675341829127435698389276541456189732
004019206002005400579040000056020038700103920020500014080006090060300001005470800,834719256612835479579642183156924738748163925923587614481256397267398541395471862
008090001030026000901500704827030105503908006010070400105800302090000060000740000,258497631734126958961583724827634195543918276619275483175869342492351867386742519
004053002010806900093007006300080200000000060267094850800109004001025070405000103,684953712712846935593217486359681247148572369267394851876139524931425678425768193
090208040014059600503700200000080001970600800060000703802004030100005090700160502,697218345214359678583746219325487961971632854468591723852974136136825497749163582
070008041504026000000107090000250607090004300200300080600090125000700438853000000,976538241514926873382147596438259617791684352265371984647893125129765438853412769
000003007800061450345027100001009780080050090200000605610300000000200514027080900,169543827872961453345827169451639782786452391293718645614395278938276514527184936
004520800000390016070000005035070409012006007080230000006905002200040560800100070,164527893528394716379618245635871429912456387487239651746985132291743568853162974
083001600000020030502604800604507083900000050007402006100908040005010097000300100,483751629761829435592634871614597283928163754357482916136978542845216397279345168
503008006100090074090273080000001002602730190004000750081300040000009000367502000,573418926128695374496273581739851462652734198814926753981367245245189637367542819
300204109009670004200000700026009850004800302100000090002480010098010005570030600,367254189819673524245198763726349851954861372183527496632485917498716235571932648
004097016092050300800301200701000004300004900000836050005000102600070080908065070,534297816192658347867341295781529634356714928249836751475983162613472589928165473
000000208004510900086302047300129006050700001000040030060980105900037080400600070,539476218274518963186392547347129856852763491691845732763984125915237684428651379
230107090005040001704359000056402019070500600400900080900000000041000068000830074,238167495695248731714359826856472319179583642423916587987624153341795268562831974
010300700902074005600050019000280563006040000080007090100630047509010230400009008,815396724932174685647852319794281563256943871381567492128635947579418236463729158
000000906600870004010060350082109407090400020705080030004603500051020080003090001,528341976639875214417962358382159467196437825745286139874613592951724683263598741
462030000000000950009070306000100407806500093103409280280000070300846001001000004,462935718738614952519278346925183467846527193173469285284351679397846521651792834
300400951601390400000007000080003165040600700900200003200031089000504007070009320,327486951651392478498157236782943165543618792916275843264731589839524617175869324
004200130500061900009400876400009600060308020230050000096010780005083061000004000,684297135573861942129435876458729613961348527237156498396512784745983261812674359
805000240100060000040300070004030629097401008382500007001600090000078052950000003,835719246179264385246385971514837629697421538382596417721653894463978152958142763
508000090002830001000061005074009300906100087830200040060750004001004230009002006,518427693692835471347961825174589362926143587835276149263758914751694238489312756
250037906940061200800400070710006003003100800508000014000002761409005000000370050,251837946947561238836429175714286593693154827528793614385942761479615382162378459
009000005360400080004072000020098010506010704901600002107004250000830041000500309,719386425362459187854172963423798516586213794971645832137964258295837641648521379
020900000080600957007041000600080490502300001010079003840002600009500320031400800,326957148184623957957841236673185492592364781418279563845732619769518324231496875
060000028005840060004700300009300501400010000807256900100075240306100050070090800,761539428935842167284761395629384571453917682817256934198675243346128759572493816
269080040000060720030015000958100006000700981400000000800500269000846300017920000,269387145185469723734215698958132476326754981471698532843571269592846317617923854
002500004004160030900008005001704800780030000600029070200900508000080160560403720,132597684854162937976348215321754896789631452645829371213976548497285163568413729
208003005000004301041000090000380400605400000090067182024006800009051760107000003,278193645956824371341675298712389456685412937493567182524736819839251764167948523
009000078008009600130004005041703059050000020003200016000805700710020003602090041,469532178528179634137684295241763859856941327973258416394815762715426983682397541
000008000019700350500129670470005000200080006300061940000003280028590000603000104,762358419819746352534129678476935821291487536385261947947613285128594763653872194
004050803006089070001300020100076000000000004873002150050407018620500000007000230,294751863536289471781364529145876392962135784873942156359427618628513947417698235
090000470200804603061002059720051004004030095000000780986000100000200500300017040,893165472275894613461372859728951364614738295539426781986543127147289536352617948
003174080810300050000002600001206800240950060509001407930408200007000019006003000,653174982812369754794582631371246895248957163569831427935418276487625319126793548
090000100306702508018056040004000025800394060900000000050069007007040010400080302,592438176346712598718956243634871925825394761971625834153269487287543619469187352
009007601000205083070040000230060400400100007090028065068900000007300020100500830,529837641614295783873641952235769418486153297791428365368912574957384126142576839
500006093003800642042100700901320000700000408000078200050000071000409350836005000,578246193193857642642193785981324567725961438364578219459632871217489356836715924
050400208160070004008001090079802003004050001230600500000009040700005832015083600,957436218162978354348521796579812463684357921231694587823769145796145832415283679
090000000005601403806750001040003070000900020020067058403200800780140002610039005,194382567275691483836754291948523176567918324321467958453276819789145632612839745
020000809037020010000400760810000403200900005095001000080103940400005007079860200,624517839937628514158439762816752493243986175795341628582173946461295387379864251
950600010001078403030040020649001000007009300003704005400580790806000000070000102,954632817261978453738145629649351278527869341183724965412583796896217534375496182
005070000400903500030080001900200048008000672076100090010804069307050200690002000,825471936461923587739586421953267148148395672276148395512834769387659214694712853
600010032000590700080040510300000200092870400040600053010430029409000008276001000,654718932123596784987342516368154297592873461741629853815437629439265178276981345
007400009190020060030080507605000190000862000704100008900000050041703200870600003,257436819198527364436981527685374192319862475724159638963248751541793286872615943
006080510920004300057201000085009006000360900010700230008570604040800073000002090,436987512921654387857231469385129746274368951619745238198573624542896173763412895
490010508300002009000030040080001090000068700527300100006009470903200050018400062,492617538375842619861935247684721395139568724527394186256189473943276851718453962
210000070800520000000039081680000010309067020720348005000005406040210700900076050,213684579897521643465739281684952317359167824721348965172895436546213798938476152
306009107097008000580400020023000046800100000079040003000000200010067950005200374,346529187297618435581473629123795846854136792679842513738954261412367958965281374
700020845980700006002010000070000629290640038018000000000374000006050300050109000,731926845984735216562418973473581629295647138618293754829374561146852397357169482
010450070004302608506080013080700001069005200000200040842070060003001005700009800,318456972974312658526987413285764391469135287137298546842573169693841725751629834
005009036083000007270050408000370160040025700900800000800010095300490000002006001,415789236683142957279653418528374169146925783937861524864217395351498672792536841
509002008830900041000000290307105820008037014000600005700000006200090450040360970,579412368832976541614853297367145829958237614421689735793524186286791453145368972
006020708500600000301070400004007083092003150700208094610300000480950026000080500,946125738578634912321879465164597283892463157753218694615342879487951326239786541
001530790480000000030940800000109036003700520960054000200070005807091600000800210,621538794489617352735942861578129436143786529962354178216473985857291643394865217
010086000800005024290370010064007031370000598020050000040021905000009670000730000,417286359836915724295374816564897231371462598928153467743621985182549673659738142
000100075300002000800075940003620001500409000967008003050004706009800200042053010,294186375375942168816375942483627591521439687967518423158294736739861254642753819
020000300709506010340700065067089000900003001008270040000600250600004038014058009,526841397789536412341792865467189523952463781138275946893617254675924138214358679
908000103045020000070380090106709080000050070029003450010207608007160240600000000,968574123345921867271386594156749382483652971729813456514297638837165249692438715
605093001080140000003200000006004087007010030100860902071085040400970603200030070,645793821782146395913258764596324187827519436134867952371685249458972613269431578
700026040150000003608050790004600019800004500300017820030092060000743000020508900,793826145152479683648351792274685319819234576365917824537192468986743251421568937
000000801103075009006049050009308020067000100208000540031052080090403006400060700,954236871123875469876149352549318627367524198218697543631752984795483216482961735
540000108080060070019035060200690305003470890000000000007000000000740602095201740,546927138382164579719835264274698315153472896968513427427356981831749652695281743
100000036000035800004200590700460013209700000000081250097610040300000680408009000,152894736976135824834276591785462913219753468643981257597618342321547689468329175
580090020200007500064001009950040800400000376008012000100009040009065230700480050,587694123291837564364521789953746812412958376678312495135279648849165237726483951
000100080084750006609000073001040290307680045500000000070509001008200000026010304,735196482284753916619428573861345297397682145542971638473569821158234769926817354
032070500000040080601002000050020760700590800006001940479030000000007030180060290,832679514597143682641852379958324761714596823326781945479238156265917438183465297
004070100236000700000009542060102070809060000102004380000410020507800000010003609,954278163236541798781639542365182974849367215172954386693415827527896431418723659
200010004075000080010572600000300409039080510050064200180000300003100060067405000,296813754375649182814572693628351479439287516751964238182796345543128967967435821
074000000000006108803005704009000382608700500040120900900040000050067003230089016,174832659592476138863915724719654382628793541345128967986341275451267893237589416
010357004006000032700040900050700100004060295800039000090000608160085000203100047,912357864546918732738642951659724183374861295821539476495273618167485329283196547
050800000004000687306209000925300074073501000600020009800700035001008060702040010,157864293294153687386279541925386174473591826618427359869712435541938762732645918
000001002060000407705290000940000300007056080300420670001005038092080000480070109,834761592269538417715294863946817325127356984358429671671945238592183746483672159
600400010180070200054080907000960700308010506002003000701002605000540030049100800,697425318183679254254381967415968723378214596962753481731892645826547139549136872
006230409400700020050016003069800010040005000708100900097080204020003561000004708,176238459483759126952416873569847312241395687738162945697581234824973561315624798
008005004300100020000902508035800100800060090160400807017006950009000072020004600,298675314356148729741932568935827146874361295162459837417286953689513472523794681
050703012009500037060100905600009700000034800810050006040020108305000000270068043,458793612129586437763142985632819754597634821814257396946325178385471269271968543
060490020300105400050002070800900007006003009010007284002510890500086300004200010,167498523329175468458362971845921637276843159913657284732514896591786342684239715
500072049041000063000040500080090001029300070370260008000900805003004092206008710,538672149741859263962143587685497321129385476374261958417926835853714692296538714
090038500000050007003716400450007020031000080000820150900300068027500300016400900,794238516162954837583716492458197623231645789679823154945371268827569341316482975
308600024000780006000005010002074900105000037600901200063400000901207000704003598,358619724419782356276345819832574961195826437647931285563498172981257643724163598
080170032900006408204050070000305000070009520103060049002003760000840000095020304,586174932917236458234958176429385617678419523153762849842593761361847295795621384
400020931095800602070603005000560010247000000000030798010250040906004300000076000,468725931395841672172693485839567214247918563651432798713259846926184357584376129
061200009000805600500007024028053960605400300010020000204000700070006008000090541,761234859942815673583967124428153967695478312317629485254381796179546238836792541
300090807056080020700001060210305608000009000000210500100073905870000213509004000,341692857956487321728531469217345698485769132693218574162873945874956213539124786
050410900783000060900600720070800200200045013041000090400002051006503080098000000,652417938783259164914638725375891246269745813841326597437982651126573489598164372
000830700240050010000072960401906200009003100086100540000008637072004000130000090,965831724247659318813472965451986273729543186386127549594218637672394851138765492
370000000086090040005000382142700000009002706060180500900305401010008063004210008,371824695286593147495671382142756839859432716763189524928365471517948263634217958
043067000501003690070000020030708250920100040008500300000000810107405000800002506,243967185581243697679851423436798251925136748718524369352679814167485932894312576
905204000840079010002056004003700040001000200200018090768030000000090031000602805,915284763846379512372156984693725148481963257257418396768531429524897631139642875
500137902000500380720000000000709100470006000930002605006005009000600043108470500,584137962619524387723968451862759134475316298931842675346285719257691843198473526
900002800000100064047036001306090572020000109780000000002850490500000203100307000,961742835253189764847536921316498572425673189789215346632851497578964213194327658
061050402870010035000009060000082594040300820500100000730060008006240000090038710,961753482872416935453829167317682594649375821528194673735961248186247359294538716
000000400630700080048569300200000701083040009097006240050070000019003820000910064,925381476631724985748569312264895731183247659597136248856472193419653827372918564
090050704068490050003000208316007020000600107000304000250006070001005006074908010,192853764768492351543761298316587429485629137927314685259146873831275946674938512
090050001008020400506013007001000090080047263670500000050030600702900040300400512,297654831138729456546813927421386795985147263673592184854231679712965348369478512
001647302300009600504000000003006084100050000290710003400803070005420008002000016,981647352327589641564132897753296184146358729298714563419863275675421938832975416
000400035206700010540800700009070564000000001071360809067090280030200006004000900,718429635296753418543816792389172564652948371471365829167594283935287146824631957
000704008870013000005600200020090001007040350380502004000000086209806005460930100,932754618876213549145689273524397861697148352381562794753421986219876435468935127
640000780000008003200756000070800109039542000408001500000690250720004006000030401,641329785957418623283756914572863149139542867468971532314697258725184396896235471
050001208200870064096000001068100409000700500100400023700206080043000190500003007,457691238231875964896324751368152479924738516175469823719246385643587192582913647
008000000020070004000302681070060150006809030240051009900500700600200015100904020,468195273321678594795342681879463152516829437243751869932516748684237915157984326
000000600083504200509720380060080000002009078000301500150200004007000109900047002,271938645683514297549726381765482913312659478894371526158293764427865139936147852
500000030096000005024790000100200076000470809003086002200030540009008200785604000,517862934896341725324795681148259376652473819973186452261937548439518267785624193
600794000010250004900600008074006031208000956000300700050039020007001080001402063,682794315713258694945613278574926831238147956169385742456839127327561489891472563
030004800008007925010056000490080102007302060000000500100090674900200008573600000,735924816648137925219856743496785132857312469321469587182593674964271358573648291
807004020030000180902065000170400000006900850490080061650010240003097000000002305,867134529534729186912865473178456932326971854495283761659318247243597618781642395
608402001017050000540003090070000905850710360200800007000049870036500014000200600,698472531317958426542163798471326985859714362263895147125649873936587214784231659
105630700070009210060080900826050090001006053000700040200493001000001000003205078,195632784378549216462187935826354197741926853539718642287493561654871329913265478
820900030401072060000860904004500170750006002308400000003090417000000600175003080,826954731491372865537861924264539178759186342318427596683295417942718653175643289
005803160096040700300020005030605800570004900004700012160000000002008074008092000,425873169896541723317926485239615847571284936684739512163457298952168374748392651
300001009040080600107300000070690108400003905020045007000010006052764030080200570,368421759245987613197356482573692148416873925829145367734518296952764831681239574
050200300087001060604050009019806002805000000000043910403009050000020094000017206,951264387287931465634758129319876542845192673762543918423689751176325894598417236
031000060000301008760005002097010050000009007600204980810420005005600203009057000,531782469942361578768945132297816354184539627653274981816423795475698213329157846
800960007073050609005021040012098400000302080400070306028000090000000102604007500,841963257273854619965721843312698475756342981489175326128536794537489162694217538
001060090023107000408000507309000040050903170000580300004015000710200804802600000,571468293923157486468392517389721645256943178147586329694815732715239864832674951
060240130005067840280030007801500000000071290900006003007000009090024056043800000,769248135315967842284135967831592674456371298972486513527613489198724356643859721
500060100208074050310900078050000016900540030706302000000000080092001703100680405,579863142268174359314925678453798216921546837786312594645237981892451763137689425
002100700005004010170020503000900400520087006604030108800006090430095200010800007,342158769965374812178629543783961425521487936694532178857216394436795281219843657
905830700230009005000400200710020803098301000006007040800710094050008160000650000,945832716237169485681475239714926853598341672326587941862713594453298167179654328
570060400000709806100030000706004003043500790080200000000080041004620509025900067,579168432432759816168432975756894123243516798981273654697385241314627589825941367
700250008810000203002701009603120000504060030000004500260030105007890040349000060,796253418815649273432781659673125984524968731981374526268437195157896342349512867
508002300672008100010060008400315000005007009063040710020000006930200050000981040,548192367672538194319764528497315682185627439263849715821453976934276851756981243
028730005560000049010600000450001036000400000709208400040087900803000170601009002,928734615567812349314695728452971836186453297739268451245187963893526174671349582
003060792005300000960071000000082040710003980006007050800000024004105000397004560,143568792275349618968271435539682147712453986486917253851796324624135879397824561
900300800800100064040002509014509200000607003003020017698000040050003000021004078,975346821832195764146782539714539286289617453563428917698271345457863192321954678
060800002100043560705006904810600000902000170040509000070400030006201008300705090,469857312128943567735126984813672459952384176647519823271498635596231748384765291
304070860250060907080002150170030400008009000060008020000100649400950003000026710,394571862251864937687392154172635498548219376963748521725183649416957283839426715
038049007060002100000070385087300500003000092412006700540000670000105800021400000,138549267765832149294671385987324516653718492412956738549283671376195824821467953
592000037007205804080010000053070000140008300900300420001697000000050008000803002,592486137617235894384719256253974681146528379978361425821697543439152768765843912
000005200460800000051092700009000000070050081008304970014907802200010300003020046,937145268462873519851692734549781623376259481128364975614937852285416397793528146
067084000000970250109060008300100060900025704080000001004603590500209083000700000,267584319438971256159362478342197865916825734785436921824613597571249683693758142
370000002005003100024890057000001239690200084000005000080060495056070001200400000,378514962965723148124896357547681239691237584832945716783162495456379821219458673
040005010003004207507080000000070004001820009059001670030007048210093005094600300,942735816183964257567182493326579184471826539859341672635217948218493765794658321
704010006620000801000502300300078500105200049070040103008300090000059608017004200,754813926623497851891562374349178562185236749276945183568321497432759618917684235
925004070000005060030700100003800042000061300804900000600092700010370690007000058,925614873781235469436789125163857942259461387874923516648592731512378694397146258
000390680600000700423000510002009000310600098709801030204000060900045072030008005,571392684698514723423786519862439157315627498749851236254973861986145372137268945
105004020006700000280090030537080400000301502900060800012008000003017004800500607,175834926396752148284196735537289461468371592921465873712648359653917284849523617
010370600020065079300082500105003400200500708040200000070009030034000065000401800,519374682428165379367982541185793426293546718746218953871659234934827165652431897
050000978038600042004000010700890005000064029080305000140200306090070000520903100,651432978938617542274589613762891435315764829489325761147258396893176254526943187
081060000470020051600109703007902540000358900020004010000006400003780009506030020,381567294479823651652149783837912546164358972925674318718296435243785169596431827
000040730900100006502007109000002800381000020045700090006014502007900300403605018,618249735974153286532867149769432851381596427245781693896314572157928364423675918
000000541007006208900080000500804600016037000030500009002071080801250076045000030,683729541157346298924185367579814623216937854438562719362471985891253476745698132
600050903508020010040709000200086300970005204001004009702190405000000000480000067,627851943598423716143769528254986371976315284831274659762198435315647892489532167
000009064300080205020050100800900000054072003902040007048600012005007000103500879,581239764376481295429756138837965421654172983912348657748693512295817346163524879
183090000670001400042500008000009761001750000000003082020080043004007090309120006,183492657675831429942576318538249761261758934497613582726985143814367295359124876
500008067060195830003000000800020950130640008009007004372000100000080200050910600,591238467764195832283476591847321956135649728629857314372564189916783245458912673
704000280083900005600017000240036008010402070008000050030760914000000006050291030,794653281183924765625817349247536198519482673368179452832765914971348526456291837
021400358000003100000108042006007000540900027090380401260000000059060730074001000,621479358485623179937158642816247593543916827792385461268734915159862734374591286
090100026854030000001570080670200054000006839000418070319000000006005907520000040,793184526854632791261579483678293154142756839935418672319847265486325917527961348
520900010084070005000020630810007040005608007930005000009000403000000186070401200,523986714684173925791524638816397542245618397937245861169852473452739186378461259
070500084308020610000903000097000006800400000105000238420070090039200105000060702,972516384358724619614983527297831456863452971145697238426175893739248165581369742
001350400240098050800204097030006000009000618005400000020030940000710000506800703,961357482247198356853264197132986574479523618685471239728635941394712865516849723
829010305005008407040200000073090600006705008000302001000180096051009700090003040,829417365165938427347256819273891654916745238584362971732184596451629783698573142
000600900060831000283000005052100000010509830708060401040000029035704060001005007,174652983569831274283497615352148796416579832798263451847316529935724168621985347
640710095080500004200009080000070100006043020025600079800000300104002000000860917,643718295981526734257439681498275163716943528325681479869157342174392856532864917
010032040500007000200518700058000620003000107600840003401900000097063052060700008,719632845586497231234518769158379624943256187672841593421985376897163452365724918
700020000040009016090013508102080604030000000605700100000000029400308000007690405,751826943843579216296413578172985634934261857685734192568147329429358761317692485
030200000070041208060080057520000690800000501009064003004098060000003180200750300,438275916975641238162389457523817694846932571719564823354198762697423185281756349
052009010000830000904016002201000300630007080070025001000040090040703805800900470,352479618716832549984516732291684357635197284478325961567248193149763825823951476
691008050000104308000057200300201040900600000258000710102736009060000003007500024,691328457725164398483957261376281945914675832258493716142736589569842173837519624
089030000004071200000204605107600084030000500400090176500000042710005900000368700,289536417654971238371284695197652384836147529425893176563719842718425963942368751
005023090064500001209000000002007400400680705050010360900100200030008076806790004,185423697364579821279861543612357489493682715758914362947136258531248976826795134
010075800002003950609000130006420000207051000080000340000102009300060070095847060,413975826872613954659284137936428715247351698581796342764132589328569471195847263
070060005001040900902000807300807100040050203205010706809603020000590030600002500,478269315531748962962135847396827154147956283285314796859673421724591638613482579
000120030800000104090030627023000761060000500005092000301800200007053409040706005,576124938832967154194538627923485761468371592715692843351849276687253419249716385
502008900470003100010900760090800053001030207700620080050006042046007009008150300,562718934479563128813942765294871653681435297735629481157396842346287519928154376
004900008105067040800001096040050001731000200050040960902086013003009000086300000,364925178195867342827431596649752831731698254258143967972586413413279685586314729
501002060406800130900006708100400600008003000025060041003501984000370000200090005,581732469476859132932146758197485623648213597325967841763521984859374216214698375
800009400003002790570000018210040950058070030007006000060400000305200084000193026,821759463643812795579634218216348957458971632937526841162485379395267184784193526
801300502570100000920040308000084907050000000007203804004007190000850020300092000,841369572573128649926745318132584967458976231697213854284637195769851423315492786
000120700067009080200046010002035069001800530050070400028000040605090001003004902,534128796167359284289746315872435169491862537356971428928517643645293871713684952
000652004709000000400307001270003905000200810008064030087001060140080500052409070,831652794769148352425397681276813945394275816518964237987521463143786529652439178
010670005000000013050048200241005000007380000390016407679000080800902076005000300,912673845486529713753148269241795638567384921398216457679431582834952176125867394
061034000700500890004702601310000908000000042005608000590027000020406000076019300,861934257732561894954782631317245968689173542245698173598327416123456789476819325
006908070020300045501000600000000359070400100800091000035089460400760508010002007,346958271927316845581274693164827359279435186853691724735189462492763518618542937
703140000010006704800009005000001006041680200070050030405000020306820470000060809,753148962912536784864279315238791546541683297679452138485917623396825471127364859
000460071001890402350007060100070908940082306065000000030901005002000010700004200,289463571671895432354217869123576948947182356865349127436921785592738614718654293
030050009000008410006090300908006700000071002710000095094060180080000024053082007,831654279579238416426197358948526731365971842712843695294765183687319524153482967
000073040054860001160090800082010000000006398003740050700530080210000006900004500,829173645354862971167495823582319764471256398693748152746531289215987436938624517
600347090910005000300108200040020956567004000093000071000800007120600003050001800,682347195914265738375198264841723956567914382293586471439852617128679543756431829
000000670091050000045863200000000080100030560003275109080500904002007000906401300,238149675691752438745863291529614783174938562863275149387526914412397856956481327
980305200000009704100006080003801507074032001000900800000400062450007108039200000,987345216326189754145726389293861547874532691561974823718453962452697138639218475
723006009006005071010800640008100530070609100200000004500087000009043085400000392,723416859846395271915872643698124537374659128251738964532987416169243785487561392
609070305005000140010208900060090000000560201001804570006040080790610000350009002,689471325275936148413258967562197834847563291931824576126345789798612453354789612
000000097600008200940570006860300000005900470030402018003025800000000040078001059,381264597657198234942573186864317925125986473739452618493725861516839742278641359
347260090008030040009050006090000001005009738000470500004000603520300800180640070,347268195658931247219754386792583461465129738831476529974812653526397814183645972
040007000209008304108690005600203080900700400085006010060470500300009000002100078,546327891279518364138694725614253987923781456785946213861472539357869142492135678
000240007080090050007058031016000005000000302048003070031072564059100000070480090,563241987184397256927658431316729845795864312248513679831972564459136728672485193
090205800030000092107008065400120070080900006205706300300042001000509000001600084,694275813538461792127398465469123578783954126215786349376842951842519637951637284
437010000008300020090500006703060580009201000060000409504900830021708090000005007,437612958658397124192584376713469582849251763265873419574926831321748695986135247
400002901976000008000030000005180036208006040100070500020350000089040050040700690,453862971976415328812937465795184236238596147164273589627359814389641752541728693
230406000590001040000000137806900320010004009400085600002098005075600902004100000,231476598597831246648529137856917324713264859429385671362798415175643982984152763
080910430930000025165000000400302000001057000506080790800409007200700054007020080,782915436934876125165243978478392561391657842526184793853469217219738654647521389
000250030800907206030046070200000049009600500405380100370000064000008001040100790,697251438854937216132846975283715649719624583465389127371592864926478351548163792
703006082000000040009103760276009010005000308040015020900340200000020007810907006,753496182681572943429183765276839514195264378348715629967348251534621897812957436
061074800500000001300600490050006903003280640470019200008000020009850000010097006,961574832524938761387621495852746913193285647476319258748163529639852174215497386
300096045050100008000403700000005690061084023027060000010900000406000080008002351,372896145654127938189453762843215697961784523527369814215938476436571289798642351
590008470001620093200000008000000200369050000800407060003800106000100024400765089,596318472781624593234579618147986235369251847825437961973842156658193724412765389
000160073050800109004009000009000028230005760407030010020010400008070690706493800,892164573653827149174359286569741328231985764487236915925618437348572691716493852
300701000002300100067940050810003492009000870200608000401050003080420005000007900,358761249942385167167942358816573492539214876274698531491856723783429615625137984
060092300015008490004001000203074015050806200790010003000000007002609008038500060,867492351315768492924351786283974615451836279796215843649183527572649138138527964
062050710000069305000700009000017080120005600034820050009030104007004800086000003,962453718871269345543781269695317482128945637734826951259638174317594826486172593
040900000205000060309104800871009300000000000006085420080306509400028017057001080,748962135215837964369154872871249356524613798936785421182376549493528617657491283
807140005000000903013020007000480700020009380500000006180760000309850400065001200,897143625254678913613925847931486752726519384548237196182764539379852461465391278
004700085080100370500006000038000004000602500100000290807091040096840010020307009,614723985982154376573986421238579164749612538165438297857291643396845712421367859
007001040903027800008000520040083705000290000301000600800000001102500009070304060,627851943953427816418639527246183795785296134391745682864972351132568479579314268
050390200008047500130500600040950000000700082602000300200100035309060740710080000,456391278928647513137528694843952167591736482672814359264179835389265741715483926
000045070009830000000000410021080930700900600800600042010050060300460780406012305,263145879149837526578296413621584937734921658895673142917358264352469781486712395
007820510009104200100000080004605070502009000060000903200508300031740000480001096,647823519859164237123957684394685172512379468768412953276598341931746825485231796
064070051000800320002609004050086200018900005000430090003000807907301040025000600,864273951791854326532619784459186273318927465276435198643592817987361542125748639
100654007700090351820007400008039005067108000230060040000000500001400803300020096,193654287746892351825317469418239675567148932239765148672983514951476823384521796
860401200005080106004700000700952000006013000000000839050076080197000003008004025,869431257375289146214765398783952614946813572521647839452376981197528463638194725
